property_id,price,sqft,bedrooms,bathrooms,year_built,lot_size,neighborhood,latitude,longitude,crime_rate,school_rating
PROP_000210,998436.4466131929,800.0,4,5,2011,1000.0,Downtown,40.13699906305367,-73.00501863067491,6.1,3.3
PROP_000211,538960.7630936347,909.4607963257517,3,4,2015,1000.0,Suburbs,40.98117783676229,-73.80989235021627,8.7,8.0
PROP_000212,652372.0057407272,1234.850898545593,2,3,2023,1000.0,Historic,40.24734031581908,-73.35938481645111,8.1,4.4
PROP_000213,561967.9894939796,2186.564771188166,2,3,1976,1000.0,Tech Hub,40.222075870693324,-73.67833001034045,7.0,2.1
PROP_000214,659994.0306764432,1994.2399633677308,1,3,1984,1000.0,Downtown,40.15380702464161,-73.00991362393252,1.5,5.0
PROP_000215,955094.4440660463,848.1806295119325,3,6,2008,1000.0,Tech Hub,40.2510013832623,-73.43592597116648,9.6,6.2
PROP_000216,484492.85872222704,2740.995457219913,5,5,1953,1000.0,Waterfront,40.563324642033045,-73.57249816867188,8.4,9.0
PROP_000217,711555.0127143937,2170.9167052099774,4,3,1986,1000.0,Downtown,40.295694674041606,-73.40619751919039,8.4,1.4
PROP_000218,276471.5686794687,1238.2569546085206,1,2,1972,1000.0,Historic,40.69361805747379,-73.22887718414812,9.4,4.5
PROP_000219,1623400.9623034142,3947.5269065901457,5,3,2010,1000.0,Tech Hub,40.41656582848229,-73.4774898189144,1.5,2.7
PROP_000220,381614.16673031374,2533.0500007273695,2,2,1974,1000.0,Historic,40.224293483285045,-73.33695280819657,3.3,3.4
PROP_000221,256633.5900908392,1340.7529267687905,5,2,1965,1000.0,Historic,40.98485840276248,-73.24575174031791,7.4,2.5
PROP_000222,695334.9559484794,800.0,4,2,2014,1000.0,Downtown,40.268846742452844,-73.371565952581,7.4,2.5
PROP_000223,488065.9290302906,2358.89048265453,3,2,1988,1000.0,Suburbs,40.69720938190964,-73.28567336426501,1.3,1.5
PROP_000224,992692.2378868569,2846.565637555126,5,4,1981,1000.0,Downtown,40.34534195224489,-73.66438954573016,4.5,9.2
PROP_000225,766364.6568987083,1741.409628382328,4,4,1989,1000.0,Downtown,40.970257109726056,-73.56233867185179,7.5,8.8
PROP_000226,1594368.3913280177,2149.7312163889296,4,4,2021,1000.0,Tech Hub,40.96151333898308,-73.2855892363734,3.3,6.6
PROP_000227,921309.7682333996,2209.000424987085,4,2,2002,1000.0,Waterfront,40.627993382604096,-73.75248992685958,6.6,4.0
PROP_000228,783187.5531027348,1417.1639821439944,2,3,2015,1000.0,Downtown,40.87798449698484,-73.39449523338412,2.8,4.4
PROP_000229,1448790.2744647528,2272.047493488641,4,2,2023,1000.0,Waterfront,40.78526881151601,-73.39889730437567,1.9,5.9
PROP_000230,169038.66595479508,1485.7941576411536,3,2,1952,1000.0,Historic,40.40360100236159,-73.26211501516539,2.8,5.3
PROP_000231,222399.93486134143,1196.8341023348012,3,1,1969,1000.0,Suburbs,40.68977884924812,-73.85605808642777,6.4,6.6
PROP_000232,209361.709814965,2951.929117792934,1,2,1951,1000.0,Suburbs,40.26740202785754,-73.98488931578552,8.8,9.5
PROP_000233,226771.55154619936,2221.4347594602305,4,4,1950,1000.0,Historic,40.70113959441748,-73.31988811455302,6.6,7.7
PROP_000234,1585286.4328915954,2582.439089943873,5,3,2022,1000.0,Downtown,40.49804039305687,-73.25717502509369,4.9,10.0
PROP_000235,407973.6448510851,800.0,1,2,2001,1000.0,Downtown,40.24202207998088,-73.28594727662187,3.2,1.6
PROP_000236,1263541.6457211617,3276.4878584087587,2,4,1995,1000.0,Tech Hub,40.424771530425055,-73.78465561861745,4.6,5.6
PROP_000237,774511.727668066,1397.7241844914206,1,5,2008,1355.7019965154705,Downtown,40.92076660846336,-73.41555109024257,3.2,7.3
PROP_000238,556967.5896251615,2306.289833297159,2,3,2006,1000.0,Suburbs,40.49943176986684,-73.46497449540107,2.8,6.3
PROP_000239,337738.2132236079,800.0,3,3,1987,1000.0,Historic,40.21002934951628,-73.71896191861897,8.1,9.5
PROP_000240,185516.46858450086,1444.513623413296,5,1,1961,1000.0,Suburbs,40.88169061184351,-73.18587431440884,3.2,5.6
PROP_000241,631717.6248660765,2426.26664063744,5,2,2007,1000.0,Suburbs,40.82855559790608,-73.21070715168031,6.0,5.5
PROP_000242,1224868.2573962372,2139.854215047022,3,2,2022,1000.0,Downtown,40.85881677116816,-73.32305921700316,2.4,7.1
PROP_000243,471386.1366969527,1265.0507908111244,2,3,1982,1000.0,Tech Hub,40.16528449014296,-73.99800786478093,7.6,8.9
PROP_000244,558166.0146399671,2084.5995835554822,4,2,1996,1000.0,Suburbs,40.35427132721721,-73.89465451551867,4.5,3.1
PROP_000245,602197.441653407,3670.75421829594,2,3,1962,1000.0,Downtown,40.428944333430145,-73.45909499616192,5.8,2.0
PROP_000246,873751.4039378354,2283.6940544143554,1,2,1998,1000.0,Downtown,40.49570375023189,-73.0668727655917,7.1,8.0
PROP_000247,1690836.5224738657,2256.181748399477,5,4,2022,1000.0,Waterfront,40.474255020976955,-73.43932170506105,8.4,8.6
PROP_000248,761962.2028362635,2835.3528710326923,3,4,1979,5900.81258179859,Waterfront,40.12738641600034,-73.7144912198815,6.8,1.1
PROP_000249,322064.7430598823,1461.5625238983903,4,4,1969,1000.0,Historic,40.18172329322816,-73.25691846036862,4.2,4.4
PROP_000250,715861.1477785311,1637.9506646389098,3,5,1980,1000.0,Waterfront,40.7066342634676,-73.62551960003198,8.2,8.0
PROP_000251,1353508.2320995396,2065.596445130848,5,4,2013,1000.0,Downtown,40.58371358773137,-73.21804002284205,7.0,4.1
PROP_000252,727094.8578580228,990.6807153285877,2,4,1991,1079.9971231506138,Tech Hub,40.15867887368969,-73.74176898033384,4.7,7.4
PROP_000253,528115.1093130229,800.0,4,5,1972,1000.0,Downtown,40.241500627992835,-73.78508736296361,3.4,7.2
PROP_000254,571616.2530896644,1059.5243155001187,4,2,1976,1000.0,Waterfront,40.93906847945029,-73.36362571846662,6.4,3.4
PROP_000255,271181.61779352033,2429.7427421006087,4,3,1957,1000.0,Historic,40.461522927588604,-73.01669434318153,1.4,7.0
PROP_000256,1159739.4389364568,2536.592756760163,5,4,1987,1000.0,Downtown,40.897919186957665,-73.11188181106597,1.9,10.0
PROP_000257,615859.4906376118,1350.994304690246,3,3,1984,1000.0,Tech Hub,40.85802327100723,-73.00237170259784,8.1,6.1
PROP_000258,317777.996838166,3067.9225982747553,3,1,1952,1000.0,Historic,40.65434200549272,-73.76798181969119,6.6,8.8
PROP_000259,679984.119377826,3403.8204358772678,2,3,1973,1000.0,Tech Hub,40.638322239791826,-73.26699638037165,6.6,6.7
PROP_000260,762642.231625593,2894.7661158783017,4,6,1970,1000.0,Tech Hub,40.99563110949888,-73.01888209213206,6.7,1.5
PROP_000261,300295.52900117694,2043.2614558775772,4,2,1971,1075.5545494972325,Suburbs,40.55468770978008,-73.25220565024063,8.5,2.5
PROP_000262,759792.3135657782,1856.6801938692572,4,4,2015,1000.0,Historic,40.685395343446004,-73.97503377787994,6.2,3.5
PROP_000263,902819.6229390319,2612.221150691808,5,2,2004,1000.0,Historic,40.35492466087701,-73.94801064802229,2.9,8.8
PROP_000264,748781.0504673152,2230.923144645987,5,1,1969,1000.0,Waterfront,40.73742608577068,-73.71348045107288,4.1,4.9
PROP_000265,254624.0233845456,1195.3498637103125,3,3,1969,1000.0,Suburbs,40.93796523143389,-73.91489651388021,5.8,9.9
PROP_000266,976428.7524467125,2699.6136593060182,5,2,1988,1000.0,Downtown,40.96776146526956,-73.56025951349208,4.3,4.2
PROP_000267,1218756.3775707984,3200.457095170135,3,1,2009,1000.0,Tech Hub,40.47849611625596,-73.21944397311279,5.1,3.8
PROP_000268,783889.3582190668,1083.4731430677161,1,5,2012,1000.0,Downtown,40.715186454780245,-73.71808095709527,2.1,6.1
PROP_000269,851155.3321725464,1718.3555138304507,4,3,1997,1000.0,Tech Hub,40.741641451836045,-73.50743092924671,5.1,7.9
PROP_000270,1053811.8095651716,3383.291814455627,4,3,1988,1000.0,Tech Hub,40.889883726473485,-73.18214369434497,9.4,7.7
PROP_000271,481194.50150142214,1679.1450664615297,3,3,1987,1000.0,Historic,40.16530228613796,-73.14573921100266,2.3,4.4
PROP_000272,1519236.6700013392,2990.5903525171457,5,3,1990,1000.0,Waterfront,40.938894960041274,-73.10601479495304,3.3,5.7
PROP_000273,495206.9658547816,2499.535529805242,2,1,2003,1000.0,Historic,40.0006533907613,-73.12933096587449,2.8,3.6
PROP_000274,276197.1535922722,2561.004447341382,3,2,1977,1000.0,Suburbs,40.948502943218195,-73.05533426782891,7.8,2.4
PROP_000275,444623.5343236878,1600.2158590786955,2,3,1970,1000.0,Downtown,40.70408327132134,-73.0648279132735,3.0,7.0
PROP_000276,288240.1537040684,800.0,1,3,1981,1000.0,Historic,40.50985400955046,-73.49872435537426,1.4,7.5
PROP_000277,379070.41565885535,1285.2054128899133,2,3,1966,1000.0,Waterfront,40.17349605035502,-73.62024847708068,8.7,8.5
PROP_000278,344301.97559095453,1332.8125166404263,1,2,1998,1000.0,Suburbs,40.31804957255092,-73.25057399401919,4.0,3.6
PROP_000279,1152318.7140448107,1679.0686355110581,4,6,2007,1006.2664598785384,Waterfront,40.61146361122566,-73.32150003170736,5.9,4.1
PROP_000280,486914.417430949,1516.8154992246164,3,2,1997,1000.0,Historic,40.99010884608687,-73.68812056423627,8.5,9.4
PROP_000281,321917.1757066099,1076.2442058937072,4,2,1974,1000.0,Historic,40.19849107460535,-73.83511522343485,3.5,2.6
PROP_000282,909953.1437295047,1843.4571528984384,1,3,1999,1000.0,Tech Hub,40.11479692725128,-73.05846708971556,9.1,9.2
PROP_000283,832008.9958927279,1114.9651900706926,3,3,2011,1000.0,Downtown,40.4400580465094,-73.27028809350257,7.1,9.5
PROP_000284,344822.2168342496,800.0,1,1,1996,1000.0,Historic,40.73388313080254,-73.36776184913214,1.1,6.2
PROP_000285,507067.2919318307,2175.827458739569,3,2,2002,1000.0,Suburbs,40.56057980900105,-73.05734082303337,9.8,2.9
PROP_000286,1097953.2708427405,2709.624817706325,3,2,2021,1000.0,Downtown,40.895697963199375,-73.21649991915474,3.7,9.4
PROP_000287,680396.4869418484,1311.6919913763986,5,3,2003,1000.0,Historic,40.02725001195081,-73.47641351477854,1.7,9.1
PROP_000288,1058234.8582139367,1945.3779018885295,5,3,2010,1000.0,Downtown,40.32817948279761,-73.79094062629315,6.2,7.9
PROP_000289,412168.9651802536,2717.5795508963797,2,3,1954,1000.0,Waterfront,40.01675630449238,-73.32080084879883,6.9,6.6
PROP_000290,343953.62166655477,1892.1593027942322,3,2,1984,1000.0,Historic,40.56218881106452,-73.28524672355606,1.7,4.2
PROP_000291,550368.1340143719,2915.0693811363126,1,6,1986,1000.0,Historic,40.814671004709986,-73.38816897989678,2.6,2.4
PROP_000292,363833.1397055246,2079.255260738728,2,2,1973,1000.0,Historic,40.907248944356404,-73.84371629045022,9.7,3.4
PROP_000293,199167.88065838895,1602.6313408556734,1,2,1967,1000.0,Historic,40.916420544532066,-73.36458564313808,9.0,6.9
PROP_000294,232890.18542344903,2002.2484125488986,2,4,1955,1000.0,Suburbs,40.237144465977714,-73.89238581524015,3.9,1.4
PROP_000295,262672.78568846016,1446.278230338488,3,4,1952,1000.0,Tech Hub,40.85719165705959,-73.17957317974098,3.7,2.8
PROP_000296,296273.5746126937,2360.482730290031,1,2,1974,1000.0,Suburbs,40.62275340323984,-73.77732392087691,8.2,7.5
PROP_000297,400987.081812512,3026.118913037277,2,1,1960,1000.0,Downtown,40.05239129559486,-73.84037509856783,3.5,3.5
PROP_000298,835287.3531830753,2066.7849004158807,2,6,1991,1000.0,Downtown,40.41962738280681,-73.94937752773093,6.3,4.6
PROP_000299,942013.6716465859,2354.4017043579,4,4,1985,1000.0,Waterfront,40.535367941181654,-73.43392835355183,4.0,8.8
PROP_000300,400623.2330622081,2643.6008447591676,4,3,1970,1000.0,Suburbs,40.66279627420972,-73.12936611851651,8.2,7.8
PROP_000301,335873.25480406446,1864.2654729750222,2,1,1979,1000.0,Historic,40.40771577066523,-73.87443442136275,2.7,6.8
PROP_000302,879617.130457213,1410.5586357428972,3,2,2006,1000.0,Tech Hub,40.34481760774617,-73.66268904584878,2.3,5.9
PROP_000303,709290.258742413,3665.0157030133782,5,5,1984,1000.0,Suburbs,40.03493924640599,-73.01024358659066,3.6,5.2
PROP_000304,389314.76901427994,3231.792610140703,5,2,1960,1000.0,Suburbs,40.434361498141214,-73.55355807820345,6.0,8.0
PROP_000305,360411.46046078723,1420.6027743533277,3,1,1989,1000.0,Suburbs,40.602469830703456,-73.48836141748099,3.9,7.0
PROP_000306,280787.35179146007,1711.6720115441171,2,1,1990,1000.0,Suburbs,40.25108010366517,-73.34957475117614,10.0,2.7
PROP_000307,1245296.898740463,3354.853175622633,1,2,2009,1000.0,Downtown,40.46533693393948,-73.98631758523932,7.5,5.4
PROP_000308,473943.064387039,3297.754481239543,5,1,1967,1019.1386333987984,Suburbs,40.663824474852724,-73.0346972763696,2.1,8.2
PROP_000309,483253.2911779346,2561.5006250463357,1,4,1965,1000.0,Tech Hub,40.90026411120207,-73.20780880519833,6.7,6.3
PROP_000310,339323.7959980058,800.0,4,4,1976,1000.0,Historic,40.32353041248549,-73.33494401099337,4.6,7.6
PROP_000311,917109.751751357,2221.378378070653,4,2,1981,1000.0,Downtown,40.01363402390582,-73.67727342727336,1.8,5.9
PROP_000312,460522.9944720254,1735.9039248268398,4,2,1988,1000.0,Suburbs,40.607135280883575,-73.61127365212346,9.9,5.0
PROP_000313,1360610.8476668869,2072.9506190750258,2,3,2019,1000.0,Waterfront,40.891318206360296,-73.53618575027232,4.3,7.6
PROP_000314,950939.1777480284,2828.5797140664263,4,3,1992,1000.0,Tech Hub,40.57849250822933,-73.30657787194369,2.7,1.2
PROP_000315,532599.5979697246,800.0,4,3,1972,1000.0,Tech Hub,40.79650851972371,-73.76745866837915,1.8,1.5
PROP_000316,493138.5483393441,2525.891970711657,3,3,1955,1000.0,Waterfront,40.58558768387261,-73.45565511236568,3.3,3.8
PROP_000317,1291349.1860000447,2191.063508949131,3,7,2002,1000.0,Waterfront,40.13568831779228,-73.10636474665387,7.9,7.3
PROP_000318,611059.4167748855,2162.519361272966,2,3,1972,1000.0,Downtown,40.96654751655208,-73.37188046875643,3.9,6.2
PROP_000319,698288.3207361219,1582.811483715386,3,4,1994,1000.0,Tech Hub,40.33930526730957,-73.49406834568045,6.9,5.0
PROP_000320,271732.1966635239,3265.359174497194,1,3,1956,1000.0,Historic,40.39694797293429,-73.5446168645194,5.7,2.0
PROP_000321,777576.2436896326,2584.2897522671574,1,3,2020,1000.0,Historic,40.391742450562276,-73.83733918489452,6.2,4.1
PROP_000322,655280.2411100671,2704.571510405187,1,2,1965,1000.0,Waterfront,40.295467924626756,-73.47002965897858,6.0,8.8
PROP_000323,545721.6790240686,800.0,3,4,2020,1000.0,Suburbs,40.4699153720336,-73.49750912317307,9.9,3.9
PROP_000324,812120.0068342065,4106.830352025284,5,1,1991,1000.0,Historic,40.040285518778,-73.59457717486085,5.3,8.3
PROP_000325,620401.5324942158,2675.426582477934,5,1,1967,1000.0,Tech Hub,40.439855639713834,-73.35604342055238,4.4,2.9
PROP_000326,294737.9476231714,900.8003620613551,4,4,1955,1000.0,Downtown,40.835372530284246,-73.80311212822431,5.2,5.0
PROP_000327,824816.4892224316,2097.0037464831453,2,2,2018,1000.0,Historic,40.014330905867,-73.52166451832944,3.0,7.0
PROP_000328,634086.0632015581,1312.7779689050326,3,1,1987,1000.0,Tech Hub,40.01234104606037,-73.85703912239924,5.6,5.3
PROP_000329,295325.1906876363,1698.9594200600031,3,1,1965,1000.0,Historic,40.47443489362073,-73.99266584916381,6.0,9.6
PROP_000330,327045.739492466,800.0,2,4,1961,1000.0,Downtown,40.91754300965374,-73.22218875554155,9.9,8.2
PROP_000331,348546.05320477876,2893.020531004092,5,2,1962,1000.0,Historic,40.358139716529145,-73.01049466661567,7.1,2.5
PROP_000332,453233.27541615337,800.0,4,2,2016,1000.0,Historic,40.641819516801434,-73.58921119000038,9.7,5.9
PROP_000333,468934.5264932725,1970.150073402692,2,2,1996,1000.0,Historic,40.17903163744158,-73.20248595470352,8.0,9.9
PROP_000334,576114.7033525524,1938.1109219046646,1,3,1968,1000.0,Tech Hub,40.68729556258252,-73.03838419295383,4.0,7.6
PROP_000335,773646.1254962734,800.0,1,6,2003,1000.0,Waterfront,40.521884328157945,-73.9320267001806,7.9,9.9
PROP_000336,483160.16551658127,1167.6360275088575,1,2,2013,1000.0,Historic,40.73017345331068,-73.42821068406401,7.6,7.3
PROP_000337,383064.42639381776,2105.8702618826915,1,2,1993,1000.0,Suburbs,40.57559342864008,-73.83854216593576,1.2,4.2
PROP_000338,310020.52901324787,2947.367316769353,1,5,1966,1000.0,Suburbs,40.043315273254315,-73.30066053374736,7.2,2.6
PROP_000339,262480.2366409799,800.0,5,2,1952,1000.0,Waterfront,40.285625988562245,-73.26539169928947,1.8,6.6
PROP_000340,528525.7921726431,2600.357256709899,1,1,1965,1000.0,Downtown,40.36164709484105,-73.87462465076612,6.4,8.3
PROP_000341,636834.8068092036,1649.0032639613653,1,2,2004,1000.0,Waterfront,40.2557437015483,-73.67257904126656,6.3,6.3
PROP_000342,1083818.0442073178,2057.002999928714,4,2,2022,1000.0,Downtown,40.08157492561136,-73.91221176294184,6.4,4.5
PROP_000343,882941.9962849383,2628.1001765405017,3,7,2023,1000.0,Suburbs,40.932752939060315,-73.97986215105071,6.7,3.9
PROP_000344,861970.2736247488,1685.7582427846505,5,4,2005,1000.0,Downtown,40.13762973439836,-73.99907058313003,9.4,6.6
PROP_000345,223498.98491809092,884.9653068239813,2,2,1951,1000.0,Tech Hub,40.76585864388474,-73.30834434813346,6.7,7.5
PROP_000346,1658577.8835650862,3032.2089032368517,3,2,2011,1000.0,Waterfront,40.31218973656913,-73.57253347183331,8.1,9.2
PROP_000347,467010.4802381854,1445.7961138415658,4,2,1965,1000.0,Waterfront,40.846124210530235,-73.81718661146077,3.2,3.9
PROP_000348,309728.7066919131,1439.4778765243564,2,4,1973,1000.0,Historic,40.485646865334274,-73.454076466691,3.1,3.2
PROP_000349,964454.7244523376,1860.4829453241618,2,1,2003,1000.0,Waterfront,40.861418046095515,-73.86269996728443,8.3,9.5
PROP_000350,368930.01822188136,1391.8615559078237,4,3,1956,1000.0,Waterfront,40.80324490466481,-73.0134368858856,7.5,5.3
PROP_000351,875085.3771298139,2839.9953339604544,1,3,1997,1000.0,Downtown,40.82055213925572,-73.32335536518015,7.4,1.9
PROP_000352,682905.8336513034,1375.2358465072443,2,3,2019,1000.0,Historic,40.46878988050679,-73.29436460363102,4.1,8.8
PROP_000353,411166.7974002618,1169.5291969469704,5,2,1962,1000.0,Tech Hub,40.29827245423412,-73.224494703281,4.2,4.1
PROP_000354,525432.7740436492,1463.139658474765,3,2,2005,1000.0,Suburbs,40.16745974451799,-73.53740645289484,5.8,5.2
PROP_000355,257319.36789886438,1720.8143591453318,1,2,1951,1000.0,Tech Hub,40.82025331894489,-73.35125288610499,7.7,3.8
PROP_000356,313330.7092397567,1633.7212910540086,1,2,1958,1000.0,Downtown,40.435262279656556,-73.07930859922138,6.0,5.6
PROP_000357,311176.1162782172,1550.8285145050527,2,3,1953,1000.0,Tech Hub,40.12036357620999,-73.93239525052762,4.4,6.6
PROP_000358,567877.3379455736,2610.1356403508416,1,3,1992,1000.0,Historic,40.23449947767409,-73.25062098327584,7.1,5.6
PROP_000359,350527.1151497989,1982.1768166530294,2,4,1970,1000.0,Suburbs,40.9868959453883,-73.24543063879426,3.9,9.6
PROP_000360,475607.36194103403,928.6706115708146,1,2,1979,1000.0,Waterfront,40.01827506972351,-73.0958646474218,4.9,9.8
PROP_000361,306588.5082913569,2635.5503263990886,2,2,1963,1000.0,Suburbs,40.10680070400236,-73.0465971206179,9.2,7.5
PROP_000362,906071.9467376422,1926.1269096065182,5,3,1989,1000.0,Waterfront,40.32628215156895,-73.97924196787604,2.9,2.0
PROP_000363,824592.3170656767,3007.1066986316237,4,6,1968,1000.0,Downtown,40.819624869547646,-73.1118086503387,5.0,8.5
PROP_000364,427597.15032121155,1314.801410072641,2,2,1972,1000.0,Downtown,40.64553435641052,-73.84422673941982,3.5,9.6
PROP_000365,370209.40677768295,2329.687328816229,1,5,1978,1000.0,Historic,40.17909493932818,-73.60778220656645,2.7,2.3
PROP_000366,314790.38439040777,2431.563153884905,3,1,1950,1000.0,Downtown,40.53110949633753,-73.25428233379522,6.1,7.0
PROP_000367,836366.9026292431,2537.840958069319,4,1,2023,1000.0,Suburbs,40.59646707541354,-73.18561607933091,6.1,9.4
PROP_000368,809235.6280148069,1289.2294381129527,3,3,2020,1000.0,Downtown,40.526082518417404,-73.2406891448498,4.7,2.8
PROP_000369,428827.0506838083,1881.7547971623057,5,2,1990,1000.0,Suburbs,40.31610131154697,-73.94425914641256,9.2,1.1
PROP_000370,751100.8780513074,1376.848287347007,2,4,2004,1000.0,Downtown,40.24555062594449,-73.18767381975294,3.5,1.7
PROP_000371,219934.9602918812,2485.8052077277243,1,2,1953,1000.0,Historic,40.91648915111551,-73.67216180114997,1.4,3.3
PROP_000372,405636.84706530155,1885.507410428978,2,4,1991,1000.0,Historic,40.226978539471524,-73.25609481269785,6.0,3.7
PROP_000373,702218.084824185,1471.0594921373877,3,5,1973,1000.0,Waterfront,40.43369433132038,-73.15152822559374,1.5,4.6
PROP_000374,433272.959251806,1689.0041398353746,1,2,2020,1858.2734446777686,Suburbs,40.58342151901844,-73.53579605104787,5.4,1.2
PROP_000375,442039.116409897,1795.0875247716588,4,5,1975,1000.0,Historic,40.71512501981689,-73.0428651674602,1.5,1.2
PROP_000376,540222.4608226101,1056.5047026939062,3,5,1983,1000.0,Tech Hub,40.663310709504,-73.16090030120039,9.4,5.6
PROP_000377,407664.00745172874,1990.9238481797756,5,4,1976,1000.0,Suburbs,40.32784283788582,-73.18425461937387,3.5,8.4
PROP_000378,387418.5523101444,1065.9726277498432,1,7,1963,1000.0,Tech Hub,40.706604128994215,-73.46465223193835,7.3,2.7
